state,hasc,adm0_a3,_id,type,fips,capital,iso_a2,name,lng,lat
PA,US.PA.MO,USA,USA-PA-42093,County,42093,Danville,US,"Montour, Pennsylvania",-76.66146645770951,41.02992
TX,US.TX.TH,USA,USA-TX-48447,County,48447,Throckmorton,US,"Throckmorton, Texas",-99.21212796601355,33.177285499999996
TX,US.TX.YA,USA,USA-TX-48501,County,48501,Plains,US,"Yoakum, Texas",-102.82779280514455,33.173756701587095
VT,US.VT.AD,USA,USA-VT-50001,County,50001,Middlebury,US,"Addison, Vermont",-73.08028063866445,44.022942
VA,US.VA.HS,USA,USA-VA-51660,County,51660,Harrisonburg,US,"Harrisonburg, Virginia",-78.86980577273954,38.4448665
WA,US.WA.SA,USA,USA-WA-53055,County,53055,Friday Harbor,US,"San Juan, Washington",-123.08086062581509,48.542173
MN,US.MN.DA,USA,USA-MN-27037,County,27037,Hastings,US,"Dakota, Minnesota",-93.02528714659448,44.672210819916046
TN,US.TN.BR,USA,USA-TN-47011,County,47011,Cleveland,US,"Bradley, Tennessee",-84.85204344830673,35.183558500000004
WV,US.WV.HN,USA,USA-WV-54029,County,54029,New Cumberland,US,"Hancock, West Virginia",-80.57087461341852,40.518921
WV,US.WV.TA,USA,USA-WV-54091,County,54091,Grafton,US,"Taylor, West Virginia",-80.04777246476576,39.3391745
WI,US.WI.EA,USA,USA-WI-55035,County,55035,Eau Claire,US,"Eau Claire, Wisconsin",-91.28634476762153,44.769791999999995
WI,US.WI.PC,USA,USA-WI-55099,County,55099,Phillips,US,"Price, Wisconsin",-90.3605716771541,45.7677075
AK,US.AK.PH,USA,USA-AK-02198,County,02198,Craig,US,"Prince of Wales-Hyder, Alaska",-132.85662523530112,55.5113525
MS,US.MS.MS,USA,USA-MS-28093,County,28093,Holly Springs,US,"Marshall, Mississippi",-89.51086039404613,34.728954
MO,US.MO.HR,USA,USA-MO-29089,County,29089,Fayette,US,"Howard, Missouri",-92.69530060645099,39.152164
TN,US.TN.FR,USA,USA-TN-47051,County,47051,Winchester,US,"Franklin, Tennessee",-86.08466737091607,35.1771215
TN,US.TN.OV,USA,USA-TN-47133,County,47133,Livingston,US,"Overton, Tennessee",-85.30832866020768,36.3538365
PR,,USA,USA-PR-72013,County,72013,,US,"Arecibo, Puerto Rico",-66.67663067940009,18.433681999999997
PR,,USA,USA-PR-72051,County,72051,,US,"Dorado, Puerto Rico",-66.28188122674601,18.4315955
NE,US.NE.SU,USA,USA-NE-31155,County,31155,Wahoo,US,"Saunders, Nebraska",-96.63537784985931,41.227381
NH,US.NH.HI,USA,USA-NH-33011,County,33011,Nashua,US,"Hillsborough, New Hampshire",-71.72250652929634,42.9769105
TX,US.TX.LP,USA,USA-TX-48281,County,48281,Lampasas,US,"Lampasas, Texas",-98.2478472396169,31.3205515
WI,US.WI.SI,USA,USA-WI-55109,County,55109,Hudson,US,"Saint Croix, Wisconsin",-92.45937636974361,45.042649
PR,,USA,USA-PR-72073,County,72073,,US,"Jayuya, Puerto Rico",-66.5896686300047,18.226388999999998
PR,,USA,USA-PR-72119,County,72119,,US,"Río Grande, Puerto Rico",-65.81687344974867,18.3515245
KY,US.KY.KE,USA,USA-KY-21117,County,21117,Independence,US,"Kenton, Kentucky",-84.52769933053406,38.926395
OH,US.OH.LW,USA,USA-OH-39087,County,39087,Ironton,US,"Lawrence, Ohio",-82.55606291805849,38.6209225
AR,US.AR.CD,USA,USA-AR-05035,County,05035,Marion,US,"Crittenden, Arkansas",-90.23420103929755,35.136391
CO,US.CO.GA,USA,USA-CO-08045,County,08045,Glenwood Springs,US,"Garfield, Colorado",-107.52606543459676,39.759730000000005
IA,US.IA.CW,USA,USA-IA-19047,County,19047,Denison,US,"Crawford, Iowa",-95.38182712216533,42.036927000000006
VA,US.VA.RC,USA,USA-VA-51760,County,51760,Richmond,US,"Richmond, Virginia",-77.45806871827259,37.521705499999996
LA,US.LA.CC,USA,USA-LA-22019,County,22019,Lake Charles,US,"Calcasieu, Louisiana",-93.36774231339015,30.275340999999997
IA,US.IA.MI,USA,USA-IA-19125,County,19125,Knoxville,US,"Marion, Iowa",-93.09935051459503,41.325993499999996
IA,US.IA.SA,USA,USA-IA-19161,County,19161,Sac City,US,"Sac, Iowa",-95.09023752964188,42.342464
IA,US.IA.WG,USA,USA-IA-19197,County,19197,Clarion,US,"Wright, Iowa",-93.73521014444489,42.7762345
KS,US.KS.DG,USA,USA-KS-20045,County,20045,Lawrence,US,"Douglas, Kansas",-95.2784603867678,38.911825500000006
PR,,USA,USA-PR-72071,County,72071,,US,"Isabela, Puerto Rico",-66.99846844610673,18.436488
PR,,USA,USA-PR-72091,County,72091,,US,"Manatí, Puerto Rico",-66.49139647646449,18.4145665
MN,US.MN.AN,USA,USA-MN-27003,County,27003,Anoka,US,"Anoka, Minnesota",-93.2380019596072,45.220364000000004
MO,US.MO.PI,USA,USA-MO-29163,County,29163,Bowling Green,US,"Pike, Missouri",-91.15655827811176,39.35313
KS,US.KS.MS,USA,USA-KS-20117,County,20117,Marysville,US,"Marshall, Kansas",-96.52262255160699,39.78355698289805
KY,US.KY.BK,USA,USA-KY-21023,County,21023,Brooksville,US,"Bracken, Kentucky",-84.08146844617558,38.6883728971146
PR,,USA,USA-PR-72107,County,72107,,US,"Orocovis, Puerto Rico",-66.43388937275807,18.2151945
PR,,USA,USA-PR-72125,County,72125,,US,"San Germán, Puerto Rico",-67.03081436263659,18.120109
MO,US.MO.VE,USA,USA-MO-29217,County,29217,Nevada,US,"Vernon, Missouri",-94.3428285482085,37.787046183433304
MT,US.MT.YS,USA,USA-MT-30111,County,30111,Billings,US,"Yellowstone, Montana",-108.36063981292293,45.972561999999996
KY,US.KY.CU,USA,USA-KY-21057,County,21057,Burkesville,US,"Cumberland, Kentucky",-85.41192034905076,36.797694
KY,US.KY.JF,USA,USA-KY-21111,County,21111,Louisville,US,"Jefferson, Kentucky",-85.64351468940629,38.20530663832555
MA,US.MA.HS,USA,USA-MA-25015,County,25015,Northampton,US,"Hampshire, Massachusetts",-72.71339818770454,42.365912
AL,US.AL.DE,USA,USA-AL-01045,County,01045,Ozark,US,"Dale, Alabama",-85.6034460132372,31.466468499999998
AL,US.AL.PE,USA,USA-AL-01105,County,01105,Marion,US,"Perry, Alabama",-87.2927446161197,32.5856135
NE,US.NE.CS,USA,USA-NE-31025,County,31025,Plattsmouth,US,"Cass, Nebraska",-96.14521003511088,40.917236548988
NE,US.NE.RI,USA,USA-NE-31147,County,31147,Falls City,US,"Richardson, Nebraska",-95.71124532262837,40.129194
MI,US.MI.IC,USA,USA-MI-26069,County,26069,Tawas City,US,"Iosco, Michigan",-83.60959228834461,44.354532500000005
MI,US.MI.MD,USA,USA-MI-26111,County,26111,Midland,US,"Midland, Michigan",-84.3871556394129,43.691229500000006
CO,US.CO.MI,USA,USA-CO-08079,County,08079,Creede,US,"Mineral, Colorado",-106.91885681690422,37.7553705
AR,US.AR.CI,USA,USA-AR-05027,County,05027,Magnolia,US,"Columbia, Arkansas",-93.23571959968032,33.1383036344717
AR,US.AR.HT,USA,USA-AR-05059,County,05059,Malvern,US,"Hot Spring, Arkansas",-93.01442834579956,34.309502
NV,US.NV.LY,USA,USA-NV-32019,County,32019,Yerington,US,"Lyon, Nevada",-119.03276078235197,39.0791225
NJ,US.NJ.HD,USA,USA-NJ-34017,County,34017,Jersey City,US,"Hudson, New Jersey",-74.0683336826701,40.7363695
FL,US.FL.GL,USA,USA-FL-12043,County,12043,Moore Haven,US,"Glades, Florida",-81.22272831662572,26.995619
FL,US.FL.MT,USA,USA-FL-12085,County,12085,Stuart,US,"Martin, Florida",-80.43126043044253,27.0691885
GA,US.GA.CQ,USA,USA-GA-13071,County,13071,Moultrie,US,"Colquitt, Georgia",-83.7637272162884,31.1917035
AR,US.AR.WA,USA,USA-AR-05143,County,05143,Fayetteville,US,"Washington, Arkansas",-94.23800418793223,35.962193
IA,US.IA.DU,USA,USA-IA-19061,County,19061,Dubuque,US,"Dubuque, Iowa",-90.89156217103587,42.4805535
NY,US.NY.CD,USA,USA-NY-36023,County,36023,Cortland,US,"Cortland, New York",-76.0662143043563,42.519645
NY,US.NY.RO,USA,USA-NY-36087,County,36087,New City,US,"Rockland, New York",-74.05111824976328,41.1739385
NC,US.NC.AV,USA,USA-NC-37011,County,37011,Newland,US,"Avery, North Carolina",-81.93187680009518,36.10225263578415
GA,US.GA.PE,USA,USA-GA-13227,County,13227,Jasper,US,"Pickens, Georgia",-84.49226460075681,34.508176000000006
GA,US.GA.TH,USA,USA-GA-13275,County,13275,Thomasville,US,"Thomas, Georgia",-83.910408830404,30.793866819730198
GA,US.GA.WT,USA,USA-GA-13307,County,13307,Preston,US,"Webster, Georgia",-84.5389581629178,32.0855315
KY,US.KY.BN,USA,USA-KY-21009,County,21009,Glasgow,US,"Barren, Kentucky",-85.94721459519576,36.99365
KY,US.KY.MA,USA,USA-KY-21163,County,21163,Brandenburg,US,"Meade, Kentucky",-86.24950623836534,37.998363704010245
NC,US.NC.GN,USA,USA-NC-37077,County,37077,Oxford,US,"Granville, North Carolina",-78.65508408379176,36.345109
NC,US.NC.OR,USA,USA-NC-37135,County,37135,Hillsborough,US,"Orange, North Carolina",-79.12122621806137,36.0741315
OH,US.OH.FI,USA,USA-OH-39045,County,39045,Lancaster,US,"Fairfield, Ohio",-82.61416894211865,39.7698005
GA,US.GA.TI,USA,USA-GA-13277,County,13277,Tifton,US,"Tift, Georgia",-83.51811921582066,31.4496125
IL,US.IL.EF,USA,USA-IL-17049,County,17049,Effingham,US,"Effingham, Illinois",-88.58367643591566,39.0428675
IN,US.IN.JN,USA,USA-IN-18079,County,18079,Vernon,US,"Jennings, Indiana",-85.6206706811102,38.990767000000005
TX,US.TX.EP,USA,USA-TX-48141,County,48141,El Paso,US,"El Paso, Texas",-106.16073656935197,31.6596
TX,US.TX.LN,USA,USA-TX-48289,County,48289,Centerville,US,"Leon, Texas",-95.99663499518476,31.3145125
TX,US.TX.SH,USA,USA-TX-48413,County,48413,Eldorado,US,"Schleicher, Texas",-100.53856149207095,30.896428
UT,US.UT.EM,USA,USA-UT-49015,County,49015,Castle Dale,US,"Emery, Utah",-110.70653402315143,39.104490999999996
VA,US.VA.CC,USA,USA-VA-51036,County,51036,Charles City,US,"Charles City, Virginia",-77.08292720811778,37.356828
VA,US.VA.NA,USA,USA-VA-51131,County,51131,Eastville,US,"Northampton, Virginia",-75.88823868514174,37.3152695
WA,US.WA.GN,USA,USA-WA-53025,County,53025,Ephrata,US,"Grant, Washington",-119.49234946251532,47.290881999999996
WV,US.WV.GI,USA,USA-WV-54021,County,54021,Glenville,US,"Gilmer, West Virginia",-80.81341228015779,38.911975999999996
WV,US.WV.WT,USA,USA-WV-54103,County,54103,New Martinsville,US,"Wetzel, West Virginia",-80.65966614294322,39.575711999999996
GU,,USA,USA-GU-66010,County,66010,,US,"Guam, Guam",144.7328201224248,13.455718000000001
PR,,USA,USA-PR-72054,County,72054,,US,"Florida, Puerto Rico",-66.55815903620608,18.3784205
AL,US.AL.PC,USA,USA-AL-01107,County,01107,Carrollton,US,"Pickens, Alabama",-88.07533711413804,33.2209774753603
AK,US.AK.WA,USA,USA-AK-02158,County,02158,Hooper Bay,US,"Kusilvak, Alaska",-163.31459074581477,62.0991035
AR,US.AR.PE,USA,USA-AR-05109,County,05109,Murfreesboro,US,"Pike, Arkansas",-93.63348322540848,34.145585
CA,US.CA.OR,USA,USA-CA-06059,County,06059,Santa Ana,US,"Orange, California",-117.72110902429301,33.66786
CA,US.CA.YO,USA,USA-CA-06113,County,06113,Woodland,US,"Yolo, California",-121.84928849047563,38.614233
KS,US.KS.SC,USA,USA-KS-20171,County,20171,Scott City,US,"Scott, Kansas",-100.9066298230704,38.482209
TX,US.TX.LE,USA,USA-TX-48287,County,48287,Giddings,US,"Lee, Texas",-96.89041328031922,30.291663
AL,US.AL.CU,USA,USA-AL-01043,County,01043,Cullman,US,"Cullman, Alabama",-86.90424697374729,34.0877035
LA,US.LA.VN,USA,USA-LA-22115,County,22115,Leesville,US,"Vernon, Louisiana",-93.18986485271103,31.103745500000002
TX,US.TX.SA,USA,USA-TX-48433,County,48433,Aspermont,US,"Stonewall, Texas",-100.2541199197732,33.180165
NJ,US.NJ.CP,USA,USA-NJ-34009,County,34009,Cape May Court House,US,"Cape May, New Jersey",-74.79744534937126,39.1317155
AL,US.AL.LO,USA,USA-AL-01085,County,01085,Hayneville,US,"Lowndes, Alabama",-86.65751793028143,32.137738999999996
ID,US.ID.BK,USA,USA-ID-16007,County,16007,Paris,US,"Bear Lake, Idaho",-111.31545086069701,42.298916
KY,US.KY.MG,USA,USA-KY-21175,County,21175,West Liberty,US,"Morgan, Kentucky",-83.22032568443288,37.9133475
NY,US.NY.OE,USA,USA-NY-36071,County,36071,Goshen,US,"Orange, New York",-74.33052635605017,41.381289
PA,US.PA.ER,USA,USA-PA-42049,County,42049,Erie,US,"Erie, Pennsylvania",-80.01027272071656,42.0652125
TX,US.TX.DC,USA,USA-TX-48125,County,48125,Dickens,US,"Dickens, Texas",-100.77902094895856,33.6157455
NJ,US.NJ.BU,USA,USA-NJ-34005,County,34005,Mount Holly,US,"Burlington, New Jersey",-74.67143135033098,39.839389499999996
WI,US.WI.SU,USA,USA-WI-55111,County,55111,Baraboo,US,"Sauk, Wisconsin",-89.89621717351088,43.4669985
TN,US.TN.HU,USA,USA-TN-47085,County,47085,Waverly,US,"Humphreys, Tennessee",-87.77345217037605,36.025310000000005
NC,US.NC.CD,USA,USA-NC-37029,County,37029,Camden,US,"Camden, North Carolina",-76.17221119257405,36.358899
CA,US.CA.TR,USA,USA-CA-06105,County,06105,Weaverville,US,"Trinity, California",-123.14149673329854,40.670325
ID,US.ID.NE,USA,USA-ID-16069,County,16069,Lewiston,US,"Nez Perce, Idaho",-116.82615739972354,46.240543
NC,US.NC.BO,USA,USA-NC-37021,County,37021,Asheville,US,"Buncombe, North Carolina",-82.53924064446164,35.62200850000001
IA,US.IA.ID,USA,USA-IA-19093,County,19093,Ida Grove,US,"Ida, Iowa",-95.49648483514812,42.3430265
MN,US.MN.DD,USA,USA-MN-27039,County,27039,Mantorville,US,"Dodge, Minnesota",-92.86225131233758,44.022043
MS,US.MS.LE,USA,USA-MS-28081,County,28081,Tupelo,US,"Lee, Mississippi",-88.68382027554509,34.2270495
MO,US.MO.MC,USA,USA-MO-29129,County,29129,Princeton,US,"Mercer, Missouri",-93.56656126283275,40.427674499999995
NE,US.NE.DS,USA,USA-NE-31045,County,31045,Chadron,US,"Dawes, Nebraska",-103.12680557043032,42.6123545
KY,US.KY.PO,USA,USA-KY-21197,County,21197,Stanton,US,"Powell, Kentucky",-83.8020310767233,37.8137385
CO,US.CO.LK,USA,USA-CO-08065,County,08065,Leadville,US,"Lake, Colorado",-106.33426388002269,39.2186425
CT,US.CT.NL,USA,USA-CT-09011,County,09011,"New London, Norwich",US,"New London, Connecticut",-72.05415923139928,41.4804245
FL,US.FL.HA,USA,USA-FL-12053,County,12053,Brooksville,US,"Hernando, Florida",-82.412442113026,28.5647485
GA,US.GA.HL,USA,USA-GA-13139,County,13139,Gainesville,US,"Hall, Georgia",-83.7924479932565,34.309991
GA,US.GA.MA,USA,USA-GA-13213,County,13213,Chatsworth,US,"Murray, Georgia",-84.7393313692521,34.786514
GA,US.GA.TM,USA,USA-GA-13279,County,13279,Lyons,US,"Toombs, Georgia",-82.33755470323564,32.054820500000005
HI,US.HI.MA,USA,USA-HI-15009,County,15009,Wailuku,US,"Maui, Hawaii",-156.31439359756428,20.802218
IL,US.IL.HM,USA,USA-IL-17065,County,17065,McLeansboro,US,"Hamilton, Illinois",-88.53943398629106,38.0168135
NY,US.NY.ES,USA,USA-NY-36031,County,36031,Elizabethtown,US,"Essex, New York",-73.7504173242884,44.141735499999996
NC,US.NC.CY,USA,USA-NC-37043,County,37043,Hayesville,US,"Clay, North Carolina",-83.74552344601396,35.072742500000004
NC,US.NC.JA,USA,USA-NC-37099,County,37099,Sylva,US,"Jackson, North Carolina",-83.11455112311214,35.260214000000005
OH,US.OH.FY,USA,USA-OH-39047,County,39047,Washington Court House,US,"Fayette, Ohio",-83.4437458189091,39.5474005
MN,US.MN.BE,USA,USA-MN-27013,County,27013,Mankato,US,"Blue Earth, Minnesota",-94.0683758633796,43.9783725
MN,US.MN.SE,USA,USA-MN-27147,County,27147,Owatonna,US,"Steele, Minnesota",-93.22627074444767,44.022422
TX,US.TX.MO,USA,USA-TX-48341,County,48341,Dumas,US,"Moore, Texas",-101.89303146524267,35.841382
CO,US.CO.DO,USA,USA-CO-08033,County,08033,Dove Creek,US,"Dolores, Colorado",-108.50724656305745,37.6900665
TX,US.TX.SC,USA,USA-TX-48417,County,48417,Albany,US,"Shackelford, Texas",-99.35402324839654,32.7358865
MI,US.MI.BA,USA,USA-MI-26013,County,26013,L'Anse,US,"Baraga, Michigan",-88.33529697889473,46.7144245
ND,US.ND.ML,USA,USA-ND-38055,County,38055,Washburn,US,"McLean, North Dakota",-101.04011784131094,47.499767500000004
VA,US.VA.SN,USA,USA-VA-51171,County,51171,Woodstock,US,"Shenandoah, Virginia",-78.58575199373168,38.853016
LA,US.LA.SL,USA,USA-LA-22097,County,22097,Opelousas,US,"Saint Landry, Louisiana",-91.98349755149135,30.592517
NM,US.NM.HI,USA,USA-NM-35023,County,35023,Lordsburg,US,"Hidalgo, New Mexico",-108.78663314727874,31.971913999999998
OK,US.OK.ST,USA,USA-OK-40137,County,40137,Duncan,US,"Stephens, Oklahoma",-97.85156784065934,34.3983845
SD,US.SD.SP,USA,USA-SD-46115,County,46115,Redfield,US,"Spink, South Dakota",-98.3488864999937,45.02511
TX,US.TX.SW,USA,USA-TX-48437,County,48437,Tulia,US,"Swisher, Texas",-101.73491354442461,34.5302505
ME,US.ME.AN,USA,USA-ME-23001,County,23001,Auburn,US,"Androscoggin, Maine",-70.20374024237803,44.1954335
MT,US.MT.BE,USA,USA-MT-30001,County,30001,Dillon,US,"Beaverhead, Montana",-113.01269308532379,45.1485
MT,US.MT.PO,USA,USA-MT-30069,County,30069,Winnett,US,"Petroleum, Montana",-108.3323517255593,47.1762545
NM,US.NM.SJ,USA,USA-NM-35045,County,35045,Aztec,US,"San Juan, New Mexico",-108.33345970227266,36.5094005
VA,US.VA.DC,USA,USA-VA-51051,County,51051,Clintwood,US,"Dickenson, Virginia",-82.36251576809201,37.1328075
VA,US.VA.OR,USA,USA-VA-51137,County,51137,Orange,US,"Orange, Virginia",-77.98926271181026,38.258821999999995
VA,US.VA.PB,USA,USA-VA-51730,County,51730,Petersburg,US,"Petersburg, Virginia",-77.39041494271561,37.204506
WV,US.WV.HD,USA,USA-WV-54031,County,54031,Moorefield,US,"Hardy, West Virginia",-78.82642531018647,38.992408999999995
WV,US.WV.RI,USA,USA-WV-54085,County,54085,Harrisville,US,"Ritchie, West Virginia",-81.08249235011556,39.194126
WI,US.WI.MN,USA,USA-WI-55078,County,55078,Keshena,US,"Menominee, Wisconsin",-88.73399972038123,44.9860475
WY,US.WY.PL,USA,USA-WY-56031,County,56031,Wheatland,US,"Platte, Wyoming",-104.96866155920131,42.260144999999994
PA,US.PA.CT,USA,USA-PA-42027,County,42027,Bellefonte,US,"Centre, Pennsylvania",-77.80377700236693,40.969651
PA,US.PA.NA,USA,USA-PA-42095,County,42095,Easton,US,"Northampton, Pennsylvania",-75.39347896087592,40.756764000000004
SC,US.SC.BA,USA,USA-SC-45013,County,45013,Beaufort,US,"Beaufort, South Carolina",-80.63215616775315,32.3932995
SC,US.SC.WI,USA,USA-SC-45089,County,45089,Kingstree,US,"Williamsburg, South Carolina",-79.72606914254072,33.641937999999996
MI,US.MI.OA,USA,USA-MI-26127,County,26127,Hart,US,"Oceana, Michigan",-86.2869691794219,43.6190275
MI,US.MI.SG,USA,USA-MI-26145,County,26145,Saginaw,US,"Saginaw, Michigan",-84.03314761314988,43.343733
MS,US.MS.QU,USA,USA-MS-28119,County,28119,Marks,US,"Quitman, Mississippi",-90.2816815337728,34.283508499999996
MO,US.MO.JC,USA,USA-MO-29095,County,29095,Independence,US,"Jackson, Missouri",-94.35961882293253,38.9806948747083
NE,US.NE.DL,USA,USA-NE-31049,County,31049,Chappell,US,"Deuel, Nebraska",-102.33217258610173,41.134877
TN,US.TN.PU,USA,USA-TN-47141,County,47141,Cookeville,US,"Putnam, Tennessee",-85.4581655620711,36.14164
TX,US.TX.AE,USA,USA-TX-48001,County,48001,Palestine,US,"Anderson, Texas",-95.69031668292368,31.796142500000002
TX,US.TX.CP,USA,USA-TX-48063,County,48063,Pittsburg,US,"Camp, Texas",-94.99561445329802,32.9925655
TX,US.TX.GU,USA,USA-TX-48187,County,48187,Seguin,US,"Guadalupe, Texas",-97.94817845661802,29.622168000000002
TX,US.TX.KL,USA,USA-TX-48273,County,48273,Kingsville,US,"Kleberg, Texas",-97.71365702364305,27.4268825
TX,US.TX.SG,USA,USA-TX-48405,County,48405,San Augustine,US,"San Augustine, Texas",-94.17690723310366,31.376956
MI,US.MI.AG,USA,USA-MI-26003,County,26003,Munising,US,"Alger, Michigan",-86.8870000068897,46.4250975
AR,US.AR.PU,USA,USA-AR-05119,County,05119,Little Rock,US,"Pulaski, Arkansas",-92.31400552200354,34.747264
GA,US.GA.RB,USA,USA-GA-13241,County,13241,Clayton,US,"Rabun, Georgia",-83.45417288003847,34.8579545
MN,US.MN.CS,USA,USA-MN-27021,County,27021,Walker,US,"Cass, Minnesota",-94.21875669278904,46.9179735
VA,US.VA.KW,USA,USA-VA-51101,County,51101,King William,US,"King William, Virginia",-77.11774871612297,37.7119385
AL,US.AL.BU,USA,USA-AL-01009,County,01009,Oneonta,US,"Blount, Alabama",-86.53351600479942,34.012754
CO,US.CO.LA,USA,USA-CO-08067,County,08067,Durango,US,"La Plata, Colorado",-107.84538419409489,37.321177000000006
KY,US.KY.GU,USA,USA-KY-21089,County,21089,Greenup,US,"Greenup, Kentucky",-82.95141876917674,38.564526
LA,US.LA.SH,USA,USA-LA-22091,County,22091,Greensburg,US,"Saint Helena, Louisiana",-90.70459390477825,30.822658
MN,US.MN.BR,USA,USA-MN-27015,County,27015,New Ulm,US,"Brown, Minnesota",-94.65209567426815,44.302813
NE,US.NE.GA,USA,USA-NE-31075,County,31075,Hyannis,US,"Grant, Nebraska",-101.74672246735506,41.87598
NM,US.NM.SD,USA,USA-NM-35043,County,35043,Bernalillo,US,"Sandoval, New Mexico",-106.77813396101197,35.529821
NC,US.NC.RW,USA,USA-NC-37159,County,37159,Salisbury,US,"Rowan, North Carolina",-80.5491176004183,35.685104
SC,US.SC.BM,USA,USA-SC-45009,County,45009,Bamberg,US,"Bamberg, South Carolina",-81.02998310886258,33.2233535
TN,US.TN.SL,USA,USA-TN-47163,County,47163,Blountville,US,"Sullivan, Tennessee",-82.31005661424368,36.503864
TX,US.TX.SP,USA,USA-TX-48409,County,48409,Sinton,US,"San Patricio, Texas",-97.50283662949687,28.0031375
WA,US.WA.CR,USA,USA-WA-53011,County,53011,Vancouver,US,"Clark, Washington",-122.51495916011325,45.795291500000005
NE,US.NE.HY,USA,USA-NE-31085,County,31085,Hayes Center,US,"Hayes, Nebraska",-101.06185503369227,40.4461065
ND,US.ND.SE,USA,USA-ND-38091,County,38091,Finley,US,"Steele, North Dakota",-97.72959718926025,47.4990985
OH,US.OH.AU,USA,USA-OH-39011,County,39011,Wapakoneta,US,"Auglaize, Ohio",-84.22479685448613,40.5091445
OR,US.OR.LK,USA,USA-OR-41037,County,41037,Lakeview,US,"Lake, Oregon",-120.64667464460021,42.833040999999994
MT,US.MT.GC,USA,USA-MT-30035,County,30035,Cut Bank,US,"Glacier, Montana",-112.96178666634223,48.662046000000004
TX,US.TX.ST,USA,USA-TX-48435,County,48435,Sonora,US,"Sutton, Texas",-100.53848174589722,30.498183500000003
PA,US.PA.CE,USA,USA-PA-42023,County,42023,Emporium,US,"Cameron, Pennsylvania",-78.20446419231459,41.439934
CA,US.CA.ME,USA,USA-CA-06039,County,06039,Madera,US,"Madera, California",-119.628590929583,37.282777499999995
GA,US.GA.OC,USA,USA-GA-13219,County,13219,Watkinsville,US,"Oconee, Georgia",-83.42037450487231,33.8341655
KY,US.KY.CY,USA,USA-KY-21051,County,21051,Manchester,US,"Clay, Kentucky",-83.74434235278892,37.133883
MI,US.MI.EM,USA,USA-MI-26047,County,26047,Petoskey,US,"Emmet, Michigan",-84.91857930666154,45.510485
PA,US.PA.WS,USA,USA-PA-42125,County,42125,Washington,US,"Washington, Pennsylvania",-80.23012908002028,40.212073000000004
